,label,tweet,clean_teks
3008,0,"so soan ngeprank sih keseel, panas tiris kunaon? lagian meni tahan amat ngediemin aku dua hari",soan ngeprank sih keseel panas tiris meni tahan ngediemin
3009,0,"[USERNAME] Nyampe kampus mau daftar ujian aika, ternyata ga bawa persyaratan sertif, daaan ga bisa daftar, oke lgsg ke bank buat bayaran, nyampe bank 14:46 pak satpam bilang maaf mba udah tutup, asdfgjkl.",kampus daftar uji aika bawa syarat sertif daaan daftar oke langsung bank bayar bank satpam bilang maaf mbak tutup asdfgjkl
3010,0,Ya kan jangan kali aja menambah pengetahuan kamu. Gak ada hubungannya dengan ketakutan aku. Apa yang ditakuti ? Gw bukan seorang penakut. Camkan itu,ya kali tambah tahu hubung takut takut takut cam
3011,3,`Percayalah Hati Ini Hanya Untuk Mu,percaya hati mu
3012,2,"Terima kasih kakak cantik oktakenza ,hadiah handuk nutriclub'y lucuuuu gambar beruang.. semoga lancar terus rejeki dan kerjaan'y, aamiin.. peluk sayang selalu utk anteu oktakenza",terima kasih kakak cantik oktakenza hadiah handuk nutricluby lucuuuu gambar beruang moga lancar rejeki kerjaany amin peluk sayang anteu oktakenza
3013,4,"Dan barusan, gw bahas ini. Gk ribut sih, gw cuma keluarin uneg2 aja. Dan dia cuma bisa diem krna emg gabisa ngapa2in lg sih. Kasian juga, dia jd ngerasa bersalah. Ya padahal jg gabisa ngapa2in sih. Bukan mau dia jg sesibuk ini.",barusan bahas ribut sih keluar uneg diam ngapain sih kasihan salah ya ngapain sih sibuk
3014,2,"Seneng banget bisa berbagi kebahagiaan bersama pengguna jalan & juga saudara kita yang menjalankan ibadah puasa Tidak hanya bagi-bagi tajil & makanan untuk berbuka saja,tapi ada juga penampilan dari JNE Idol serta Freestyle bola untuk menghibur para penggunajalan saat lampu merah [URL]",senang bagi bahagia guna jalan saudara jalan ibadah puasa bagibagi tajil makan buka sajatapi tampil jne idol freestyle bola hibur penggunajalan lampu merah url
3015,4,"Gara"" jawab indfess jadi keinget masa masa kelam SD dan SMP (kls satu) yg mana guru bing sklh kayak g suka sma aku krn di pelajaran mrk aku oon bgt, udah krn dsarny ku emang lemah di bing tambah gurunya kayak ga suka jadi makin malas buat bljr bing alhasil ujian sllu jelek",gara indfess kelam sd smp kelas guru bing sekolah suka sma ajar oon dsarny ku lemah bing guru suka malas ajar bing alhasil uji jelek
3016,4,"Duh...kok sedih yah, naikin berat badan susah tp turunnya mudah bgt puasa seminggu turun 6kg lebih, apalagi sekarang udah puasa ke20an. Celana melorot semua. Ya Allah doaku semoga abis lebaran nanti aku dikasih gemuk kyk ayam negri ... Aminnn... #RecehkanTwitter #kapangemuk",duhkok sedih yah naikin berat badan susah turun mudah puasa minggu turun kg puasa kean celana lorot ya allah doa moga habis lebaran kasih gemuk ayam negeri aminnn recehkantwitter kapangemuk
3017,3,alah gr saja kamu _ barusan dapat senyumnya dari jarak meter saya lemas :') nanti malam ketemu lagi ya nc,alah gr barusan senyum jarak meter lemas malam ketemu ya nc
3018,3,Cinta memberikan alasan untuk tersenyum dan memberikan waktu yang indah untuk tertawa. Tapi terkadang cinta juga memberikan kenangan yang tak akan pernah dilupakan,cinta alas senyum indah tertawa terkadang cinta kenang lupa
3019,2,"....""Allah tidak akan membebani seseorang melainkan sesuai dengan kesanggupannya. Ia mendapat pahala (dari kebajikan) yang diusahakannya dan ia mendapat siksa (dari kejahatan) yang dikerjakannya."" Qs. Al-Baqarah: 286. Kuncinya sih usaha cari jalan keluar solusinya.",allah beban sesuai sanggup pahala kebaji usaha siksa jahat kerja qs albaqarah kunci sih usaha cari jalan solusi
3020,0,"Polri minta tambahan anggaran 44,4 T..Gila ?! Lhaa nangkep pelaku yg nyakitin fisik Novel Baswedan aja sampee skg lhoo gak ada kabarnya,udeh dipenjara apa belom,.Nangkep para Koruptor juga gak tuntas, Koruptor itu Teroris Ekonomi,lebih parah akibatnya,rakyat sengsara bertahun thn",polri tambah anggar tgila lhaa nangkep laku sakit fisik novel baswedan sampee skg lhoo kabarnyaudeh penjara belomnangkep koruptor tuntas koruptor teroris ekonomilebih parah akibatnyarakyat sengsara tahun
3021,2,"Eh [USERNAME] sama [USERNAME] kalian lahiran? Congrats yak, nih gue kasih hadiah kecil kecilan(?) moga suka, sering sering maen sama samcho ganteng ya ntar biar jadi anak hitz lol [URL]",eh lahir ucap selamat yak nih kasih hadiah kecil moga suka main samcho ganteng ya biar anak hitz tertawa url
3022,3,"[USERNAME] Cuek tapi diem2 perhatian banget sama anak nya, galak tapi cengeng, disiplin banget, humoris juga, ramah , jago masak, pinter ngaji, rajin banget sholat, orang nya kuat heheh. Sayang banget sama mama :')",cuek diam perhati anak nya galak cengeng disiplin humoris ramah jago masak pintar ngaji rajin sholat orang nya kuat heheh sayang mama
3023,3,"Selamat ulang tahun ibu,Teruntuk orang yang paling aku sayang dan orang yang selalu sayang kepada ku",selamat ulang ibuteruntuk orang sayang orang sayang ku
3024,4,[USERNAME] klo aku sih bukber krena aku cuma di indonesia smpe akhir bulan dan baru balik ke indonesia after 14months jdi aku harus bukber malah maksa. klo km punya temen yg kayak aku apa km tetep gk mau ikut? :) temen deket gk ktemu 14bulan,sih bukber krena indonesia indonesia months bukber maksa teman teman ketemu
3025,1,"Anjrittt serem sendiri. Td pas pulng kantor krna jarak kantor ke rumah naik motor kuranglebih 50menitan. Dri pd ngantuk suka nya ngomong sendiri atau sok2an lg ngobrol sama siapa gtu (jng bilang saya gila, obat ngantuk saat nyetir). Nah tema hari ini comeback ftisland.",anjrittt seram pas pulang kantor jarak kantor rumah motor kuranglebih menit ngantuk suka nya bicara sok bicara bilang gila obat ngantuk nyetir tema ftisland
3026,3,Siang dan malam aku tak kuasa melupakan wajahmu Apakah ku terjerat cinta buta Ataukah ku hanya merasa kasmaran [USERNAME],siang malam kuasa lupa wajah ku jerat cinta buta ku kasmaran
3027,4,"Rame bener ya org22, padahal mo twitter kayak apa, instagram kayak apa, ya kita mah begini begini aja yakan kayak rakyat gitu biasa yg pada umumnya, standar aja gitu.",ramai ya orang twitter instagram ya mah yakan rakyat standar
3028,4,[Kartu 1 pria thd wanita] : sikapmu skr baiknya tinggalkan dia karena dia merasa lbh pintar darimu dan lbh dr segala2nya yg km miliki. [URL],kartu pria wanita sikap baik tinggal pintar dari milik url
3029,1,[USERNAME] Sampe merinding dalam hati ((aposeee)) tiap liat explore IG. Gue bingung deh siapa temen IG gw yg like/follow secara IG gw bubble bgt krn over-curated. Haha. Serem ya rasanya kelebatan2 film G30S sama berita kerusuhan di TV menyertai foto2,merinding hati aposeee lihat explore ig bingung deh teman ig likefollow ig bubble overcurated haha seram ya kelebat film gs berita rusuh televisi serta foto
3030,1,"Selalu takut kalo private chat ke dosen. Takut kesalahan beberapa tahun lalu keulang. Salah kirim selfi ke dosen, niatnya buat gendakan q malah kekirim ke dosen:& posenya gabanget pun mecucu mecucu minta dikasih nilai C bgt pokoknya.",takut private chat dosen takut salah ulang salah kirim selfi dosen niat gendak kirim dosen pose gabanget mecucu mecucu kasih nilai c pokok
3031,4,"Terlalu naif jika berbicara patah hati, tp terlalu munafik jika tdk merasa terluka. Pilihan utk menikah, msh membuat bulu kuduk saya merinding. Di pikiran saya, laki2 msh bgtu menyeramkan & membuat hati merasa sesak. Entahlah kepercayaan, kesetiaan, dan cinta seolah sudah mati.",naif bicara patah hati munafik luka pilih meni bulu kuduk merinding pikir laki seram hati sesak percaya setia cinta mati
3032,1,"guys sorry kalo jorok/gmn kalian yg cewe prnah ga kalo haid tuh ada lend*r nya darahnya jd gumpal gt? Itu knp y? Aku tiap haid gitu masa trs biar ga gt gimana,takut serius",guys sorry jorokgmn cewek haid tuh lendr nya darah gumpal y haid biar gimanatakut serius
3033,0,Gimana rakyat bisa sejahtera #JatengDaruratKorupsi #JatengDaruratKorupsi #JatengDaruratKorupsi #JatengDaruratKorupsi #JatengDaruratKorupsi #JatengDaruratKorupsi #JatengDaruratKorupsi #JatengDaruratKorupsi #JatengDaruratKorupsi #JatengDaruratKorupsi [URL],rakyat sejahtera jatengdaruratkorupsi jatengdaruratkorupsi jatengdaruratkorupsi jatengdaruratkorupsi jatengdaruratkorupsi jatengdaruratkorupsi jatengdaruratkorupsi jatengdaruratkorupsi jatengdaruratkorupsi jatengdaruratkorupsi url
3034,0,Dear [USERNAME] sang penerima penghargaan Travel and Tourism Awards dan Predilat LCC Bintang 4 Skytrax! Saya sdh berkali2 telpon call center dan email pengaduan ke customer care dgn nomor pengaduan 239835 dan RSV229808 kenapa complain sy tdk ditindak lanjuti??,dear sang terima harga travel and tourism awards predilat lcc bintang skytrax kali telepon telepon center email adu customer care nomor adu rsv keluh tindak lanjut
3035,4,"Berkumpul dengan temen-temen SMP, yes SMP. Yg pernah berjuang bersama 14 taun yg lalu. Udah jadi bapak dan calon bapak. Saya sih harusnya udah jadi calon bapak juga, kalau saja taun lalu, iya taun lalu, ah sudahlah haha.",kumpul tementemen smp ya smp juang calon sih calon iya ah haha
3036,2,Sepertinya sudah SOP dr Bank nya bang. Supaya tepat sasaran. Kan gak semua org langganan ke bank. Intinya dipermudah koq.. bukan dipersulit [URL],sop bank nya bang sasar orang langgan bank inti mudah sulit url
3037,1,[USERNAME] Pasti mimpi kali item ya om. Emang serem sih apalagi dipakein jaring. Ga kebayang mahkluk apa yg tiba2 akan nongol karena tambah pekat.,mimpi kali hitam ya om seram sih dipakein jaring bayang mahkluk nongol pekat
3038,4,thenkyu cepat sembuh buat yang lagi kena db,thenkyu cepat sembuh kena db
3039,2,"setiap ada manusia ini di media, kok gk pingin baca beritanya tp lgsng baca komennya, pasti seru..!! [URL] Fadli Zon ragu tiga orang terduga teroris yang diamankan di kampus UNRI menjadikan gedung DPR atau DPRD sebagai target pengeboman. Kenapa?",manusia media baca berita langsung baca komennya seru url fadli zon ragu orang duga teroris aman kampus unri jadi gedung dpr dprd target bom
3040,4,"Ya allah, penatnya. Kuatkan hati aku plss.",ya allah penat kuat hati plss
3041,1,Di pesentren ini juga w dapat first experience dengan makhluk ghaib. Bentukannya masih orang tapi matanya naujubillah serem pengliatan langsung kuning. Kepala sakit berat. Ternyata w ketindisan. This is why im not interested in horror movie,pesentren first experience makhluk ghaib bentuk orang mata naujubillah seram liat langsung kuning kepala sakit berat tindis this is im not interested in horror movie
3042,3,"Cewek itu walaupun sengaja nyemburuin cowoknya didepannya , tapi tetep aja rasa cintanya sama orang itu masih ada. So,guys, kalo cewe lo cmburu , artinya dia masih cinta sama lo!",cewek sengaja nyemburuin cowok depan cinta orang soguys cewek cmburu cinta
3043,2,"Masa keemasan bermain Badminton, ketika saya dan rekan saya Dwi Sulistyono menyabet Juara di kelas double junior piala bupati 2008 dan 2010. Trus semi final single junior 2007, sampe sekarang masing terngiang.",emas main badminton rekan dwi sulistyono sabet juara kelas double junior piala bupati semi final single junior ngiang
3044,4,"Lalu ai move to thamrin yekan. Krn bosen sm tanabang yg baju nya begitu begitu bae perasaan. Eh msk thamrin di basement, isi nya semua batik banyak bgt.",ai move thamrin yekan bosan tanabang baju nya asa eh masuk thamrin basement isi nya batik
3045,0,"gimana ya caranya ngerubah instagram story viewers? kok toxic people bisa ada di urutan pertama -_- padahal buka ignya aja, saya gapernah -_-",ya ubah instagram story viewers toxic people urut buka ignya
3046,1,"aku tuh ceritanya gak pernah pake skincare soalnya masih takut"" gitu mau pakenya juga takutnya jadi rusak, nah ada saran gak buat muka mulus tanpa skincare??",tuh cerita pakai skincare takut pakenya takut rusak saran muka mulus skincare
3047,0,DUL ERA JOKOWI JAUH LEBIH BAIK DARI PADA REZIM SBY 10 TH MENTERI KORUP SEMUA. GAK PERCAYA. ADAKAN PEMBUKTIAN TERBALIK. SBY JUGA KORUPSI.,dul era jokowi rezim sby th menteri korup percaya adakan bukti balik sby korupsi
3048,1,"[USERNAME] [USERNAME] Bcs doi w anak pelayaran, tp emg beneran sih ditinggal 5 bulan gt, ketemu cm 3 hari dri 5 bulan itu Parahnya atasannya yg udh beristri main cewek gtu, kan ngeri :(",doi anak layar sih tinggal ketemu parah atas istri main cewek ngeri
3049,0,sini berobat sama saya ini ngantri dokter saja sudah kek mau ngantri sembako panjang bener~,obat antri dokter antri sembako
3050,0,"Suka kesel sama fans yang sok-sokan mengatur, sok-sokan yang paling tahu segala-galanya. Hey kamu ibu Negara bukan, cenayang bukan, sudah lebih baik diam biarkan dunia ini bersih dari segala macam bacotmu",suka kesal fans soksokan atur soksokan segalagalanya hey negara cenayang diam biar dunia bersih bacot
3051,4,"Omelette Mie ter-pas banget, texturenya pas, gak ancur, masih renyah digigit, tapi lembut pas dikunyah, rasanya pas, gak greasy, matengnya pas. Tapi biasanya yang pas ketemunya diwaktu yang gak pas sih :') [URL]",omelette mie pas texturenya pas hancur renyah gigit lembut pas kunyah pas greasy matengnya pas pas ketemu waktu pas sih url
3052,2,Alhamdulillah pengalaman baru bersama teman-teman peminatan Psikometri Terima kasih [USERNAME] puspendikbalitbang atas kepercayaannya kepada kami.,alhamdulillah alam temanteman minat psikometri terima kasih puspendikbalitbang percaya
3053,3,"aku sayang semua mutualku, maap kalo belum bisa jadi mutual yang baik buat kalian, luv #TeenChoice #ChoiceFandom #BTSARMY",sayang mutualku maaf mutual cinta teenchoice choicefandom btsarmy
3054,3,Sungguh. Cinta sejati itu ada karena dua orang yang sadar betul bahwa yang harus didekati bukan orang yang secara kimiawi engkau sukai. Dekatilah Tuhan yang menjadikan percik-percikan reaksi kimia itu ada.,sungguh cinta sejati orang sadar dekat orang kimiawi engkau suka dekat tuhan jadi percikpercikan reaksi kimia
3055,2,"Dibilang biasa-biasa sih tidak apa-apa.. Tapi sekarang banyak orang-orang biasa, dan berbuat luar bisa itu gara-gara kehebatanya.. #mr21 #olahraga #sepakbola #penerusbangsa #indonesia #atlite #olahragawan #adidas #nike #puma #specs #anakbola #timnasindonesia #sukses [URL]",bilang biasabiasa sih apaapa orangorang buat garagara kehebatanya mr olahraga sepakbola penerusbangsa indonesia atlite olahragawan adidas nike puma specs anakbola timnasindonesia sukses url
3056,0,Evaluasi dikit boleh x ya buat yg terlalu sering nyinyirin ttg masalalu negara. Bangun coi kita hidup di era kemunduran kemerosotan moral coi!! gimana caranya kita bangkit dari masalalu bukan sibuk ataupun asik mengkritisi masalalu tanpa memikirkan kewajiban didepan mata.,evaluasi x ya nyinyirin masalalu negara bangun coi hidup era mundur merosot moral coi bangkit masalalu sibuk asik kritisi masalalu pikir wajib depan mata
3057,0,kalo gak tau ceritanya mending diem gak usah sok tau dan bikin asumsi sendiri giliran ditegor bilang becanda giliran didiemin ngelunjak pengen ditonjok apa ?,cerita mending diam sok bikin asumsi gilir ditegor bilang canda gilir didiemin ngelunjak tonjok
3058,0,Mudah2an saat divonis bersalah lagi gak ada yg nangis atau tiduran di jalanan sambil marah sampai menjelang larut malam ya!,mudah vonis salah nang tidur jalan marah jelang larut malam ya
3059,4,Keresahan yang terus mencari pelabuhan dan pemuas. Keresahan yang terdalam akan Seniman Agung. Semoga segera mendapat pencerahan yang sejati....,resah cari labuh muas resah dalam seniman agung moga cerah sejati
3060,4,iya tur iya jangan sombong lagi ya :d lah mav kalau sudah sombong sma kam tur :/ dari kemaren2,iya tur iya sombong ya d mav sombong sma kam tur kemarin
3061,3,"Kalau kamu sayang seseorang,mqu gak kamu nunggu dia sampai 4 tahun?kasih alasan Krn susah jatuh hati Klo satu yaudh satu aja [URL]",sayang seseorangmqu nunggu tahunkasih alas susah jatuh hati ya url
3062,3,"Seyakin apapun diri ini, diri kita semua, seyakin apapun itu jika ketetapan Allah yang demikian ya bisa berbuat apa?, tak ada daya, selain 'the power of doa'. [URL]",yakin apa yakin apa tetap allah ya buat daya the power of doa url
3063,0,"Aku pun boleh je nak jadi selfish, pemalas dan biadap. Tapi aku ni tak bodoh. Bijak macm gampang? Cantik macam gampang pun. Kalau kau takde adab baik mampus je. Biar bodoh asalkan ada adab. Biadap tu simpan lah. Nanti kau bagi kat anak2 kau. Biar kau pulak rasa macamana biadap tu",je anak selfish malas biadap bodoh bijak macm gampang cantik gampang adab mampus je biar bodoh adab biadap simpan kat anak biar pulak macamana biadap
3064,2,Alhamdulillah goal suport unit penyambutan RI 1 semarang peresmian terminal baru airport a yani semarang . Tambahan 3 unit alpahard facelift 2018 mendarat dengan selamat,alhamdulillah goal suport unit sambut ri semarang resmi terminal airport a yani semarang tambah unit alpahard facelift darat selamat
3065,2,"Buat saya, apa yang dilakukan Via Valen simbol perlawanan yang perlu didukung, apapun profesinya wanita tetap harus dihormati dan dihargai [URL]",via valen simbol lawan dukung apa profesi wanita hormat harga url
3066,3,"Style kuliah Doyoung kek gini. Simple, gak banyak gaya, tapi itu yang bikin jatuh cinta. Pokoknya Doyoung cocok dengan gaya apa aja. Anak Ekonomi yang tiap hari datang ke prody Sastra Inggris cuma untuk ngejemput gue selesai kuliah. [URL]",style kuliah doyoung simpel gaya bikin jatuh cinta pokok doyoung cocok gaya anak ekonomi prody sastra inggris ngejemput selesai kuliah url
3067,3,"[USERNAME] Gitu lah pokoknya. Tapi mamaku sabar banget. Kl lagi liburan smt gini aku suka bobo bareng sama mama. WKWKWK. Selera fashionnya juga bagus, simple tp gak ribet. Feminim abis gak kaya anaknya. Paling bawel masalah sholat sm kesehatan. Hadeh. T",pokok mama sabar libur smt suka tidur bareng mama wkwkwk selera fashionnya bagus simpel ribet feminim habis kaya anak bawel sholat sehat aduh t
3068,2,"GUE UDAH PERNAH MAKAN SEMUA WKWKWK. Fave itu cinlok (gue suka ke kontrakan abangnya buat dapetin cinlok pagi2 tanpa antri), sabana (saat khilap makan ayam), dan surabi solo (kalau sore harus mampir dan ini rebutan banget)",makan wkwkwk favorit cinlok suka kontra abang cinlok pagi antri sabana khilaf makan ayam surabi solo sore mampir rebut
3069,2,"Minggu, 8 Juli 2018 ""Anak Gunung Krakatau"" . Berjalan lah sejauh mungkin, berlarilah secepat mungkin dan bermimpi lah setinggi-tingginya nya. Karena hidup adalah sebuah perjalanan, jadikan perjalanan semenarik mungkin untuk cerita di masa tua",minggu juli anak gunung krakatau jalan lari cepat mimpi setinggitingginya nya hidup jalan jadi jalan tarik cerita tua
3070,4,[USERNAME] Aku apa atuh naksir sama yang sekelas eh malah dia naksir temen sebangku atau temen deket saia. Selalu seperti itu. Dari sd sampe coolyeah tetep begicu,atuh naksir kelas eh naksir teman bang teman sd coolyeah begicu
3071,0,[USERNAME] [USERNAME] [USERNAME] Lebay...tidak ada urusan dengan agama ini...tapi murni keinginan orang2 Mongol untuk menyatukan dunia dibawah Khan Agung!,lebaytidak urus agama initapi murni orang mongol satu dunia bawah agung
3072,2,"BTW, salut dengan siapapun yang bikin ad Tokopedia yang cerita masa lalu seseorang tentang nabung buat makan udang. Dengan narasi yang cukup simple tapi bisa langsung ngena ke gua emotionally. Well done",bicara bicara salut bikin tokopedia cerita tabung makan udang narasi simpel langsung kena emotionally well done
3073,1,"*ceritahariini Barusan ketiduran bentar daaan mimpi serem dong. Jadi ceritanya lagi ada camp organisasi SMA gitu di salah satu tempat perkemahan. Yang anehnya related banget sama kehidupan nyata, pertama disitu rame2 kita main volly bareng yg mana emang aku sering volly.",ceritahariini barusan tidur bentar daaan mimpi seram cerita camp organisasi sma salah kemah aneh related hidup nyata situ ramai main volly bareng volly
3074,4,gasabar:( oke thankyou mimin:d iya sekitar jam waktu indonesia ya,sabar oke thankyou mimind iya jam indonesia ya
3075,3,"[USERNAME] tidak terasa, sudah seminggu yang lalu berjumpa. sejak pertemuan pertama kita, aku semakin cinta terhadap masing-masing member. kini aku selalu terbayang-bayang dengan kehadiran sosok kalian setiap mendengar lagu kalian.",minggu jumpa temu cinta masingmasing member terbayangbayang hadir sosok dengar lagu
3076,4,"[USERNAME] karena mereka gak mengenal rasa tanggung jawab, mungkin pas di sekolah sukanya juga nyinyirin gurunya, makanya kebawa ke medsos ??",kenal tanggung pas sekolah suka nyinyirin guru bawa medsos
3077,1,"Honestly, penumpang2 kapal manapun, selalu nakutin buat aku. Bahkan penumpang kapal yg di dp-ku. Paling takut sama penumpang kapal itu sih, makanya aku ogah main ke tag sana, ehe. Horror.",honestly tumpang kapal mana nakutin tumpang kapal dpku takut tumpang kapal sih ogah main tag ehe horror
3078,2,Terimakasih telah menuangkanya dalam cerita dn kemudian di posting dlm sebuah blog. Setidaknya semakin tau pasti bagaimana perjalanan kalian.,terimakasih menuangkanya cerita posting blog jalan
3079,0,Yang ditanyakan lagi nanti ada di dalam artikel itu  Terus kalo gak puas bikin deskripsi sendiri di hujat hujat sendiri .,artikel puas bikin deskripsi hujat hujat
3080,4,"Dilema baru : Pengen ikutan reuni SMA, tapi gak pengen bikin janji juga, tapi klo diem2 aja dikira gak kangen ma temen2 lama, tapi klo beneran gak bisa dateng yg mana bukan kemauan gw, gw bakal dikucilkan di kelex dan dicap tukang PHP",dilema ikut reuni sma bikin janji diam kangen teman mau kucil kelex cap tukang php
3081,1,"berharap dengan pindah rumah, dapat mengurangi trauma aim.. namun na'as aim malah dikeluarkan dr sekolah karena bagi sekolah aim dpt menjadi aib dan khawatir aim mjd pelaku pencabulan juga.",harap pindah rumah kurang trauma aim naas aim keluar sekolah sekolah aim aib khawatir aim laku cabul
3082,3,"Cinta sejati adalah ketika dia mencintai orang lain, dan kamu masih mampu tersenyum, sambil berkata: aku turut bahagia untukmu. Jika kita mencintai seseorang,:))~",cinta sejati cinta orang senyum bahagia untuk cinta
3083,0,"Menurut penelitian ku 'orang yg paling susah di nasehatin adalah org yg JATUH CINTA uda dibilangin masih ajaaaa ngomong dia ga gitu, ga gini' harus ekstra sabar.",teliti ku orang susah nasehatin orang jatuh cinta dibilangin ajaaaa bicara ekstra sabar
3084,4,"Akan selalu ada halangan dan rintangan yang akan berusaha menutup jalan kita. Be strong! Saya memang anak cengeng, wong disentil dikit sama Tuhan aja ngambeknya bisa berbulan2 ndak mau berdoa (ini serius) tp saya ga mau tinggal diam kl liat ada orang yg secengeng saya..",halang rintang usaha tutup jalan be strong anak cengeng sentil tuhan ngambeknya bulan doa serius tinggal diam lihat orang cengeng
3085,1,"Okay makin kesini makin yakin untuk segera pindah, dari kata2 bisa jadi kenyataan, bahaya nih, harus bener2 perhatiin sama omongan, takutnya kejadian.",okay kesini pindah nyata bahaya nih perhatiin omong takut jadi
3086,3,"94. Dear member livable Mince sayang sama kaliannn, mince akan berjuang buat kita semua.. Tapi kalau gk ada dukungan dari kalian mince bisa apa.. Makasih udah nemenin mince di livable ka, minceee sayang kk livable",dear member livable mince sayang kaliannn mince juang dukung mince terimakasih tani mince livable ka minceee sayang kakak livable
3087,1,"udah gitu jurit malam umayan takut sih, soalnya tempat yg dipake kemah itu dulunya hutan. hanya skrg dijadikan taman khusus buat kemah gitu. setelah jurit malam jam 4 subuh itu harus nyari Lencana yg bentuknya sangat kecil. kayak uang koin",jurit malam umayan takut sih pakai kemah dulunya hutan jadi taman khusus kemah jurit malam jam subuh cari lencana bentuk uang koin
3088,4,"tentang muhasabah. mau sebegimanapun amalan kita dalam satu hari kesimpulan muhasabahnya harus sama yakni ""amalan kita masih terlalu sedikit dan dosa kita masih terlalu banyak""",muhasabah sebegimanapun amal simpul muhasabah amal dosa
3089,0,"Ya Allaaaahhh ketika kamu kesel akan sesuatu, ingin marah, tapi nggak ada gunanya karna lain pihak sulit kerja sama. Makan twit ini beserta komen netijen bikin lupa semuanya. Ikhlas aing ikhlaaaassss",ya allaaaahhh kesal marah guna sulit kerja makan tweet serta komen netijen bikin lupa ikhlas ikhlaaaassss
3090,3,Dear abang sayang [USERNAME] semoga betah dengan agensi barunya. kami tetap mendukung apapun keputusanmu. kami percaya pada apa yang kamu pilih. Love you Ok Taecyeon #2PM #Hottest #indonesia,dear abang sayang moga betah agens baru dukung apa putus percaya pilih cinta oke taecyeon pm hottest indonesia
3091,2," Alhamdulillah semoga, ini momen yg sangat tepat bagi pak [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] untuk dapat memberikan contoh kepada bangsa ini dan ummat Islam, bahwa menyambung menjalin menguatkan tali silaturahmi itu akan membawa keberkahan",alhamdulillah moga momen contoh bangsa ummat islam sambung jalin kuat tali silaturahmi bawa berkah
3092,4,"dia blg dia ttp pegang janji pernikahannya, tdk brhak menghakimi suaminya, mndoakan suaminya dan dia yakin suaminya akn brtobat dan akan kembali ke dia",bilang pegang janji nikah brhak hakim suami mndoakan suami suami akn brtobat
3093,3,Tp iya sih dosa lo banyak sm gue. Tp aku tetep cinta kok muahh,iya sih dosa cinta muahh
3094,2,Terimakasih Papap... Terimakasih selalu ada... Terimakasih selalu siaga... Terimakasih selalu mencukupi... Terimakasih selalu memaklumi... Terimakasih selalu bersabar... Terimakasih selalu,terimakasih papap terimakasih terimakasih siaga terimakasih cukup terimakasih maklum terimakasih sabar terimakasih
3095,4,Portugal rasanya akan jadi yang paling lemah diantara 8 tim kandidat lain. Modal mereka juara EURO 2018 cuma HOKI!!! + catatan Ronaldo di Piala Dunia buruk. Paling mentok di 16 atau 8 besar.,portugal lemah tim kandidat modal juara euro hoki catat ronaldo piala dunia buruk mentok
3096,2,[USERNAME] sebagai jiwa berwirausaha atau pengusaha harus berani mengambil resiko apapun itu demi usaha nya kegagalan awal dari kesuksesan,jiwa berwirausaha usaha berani ambil resiko apa usaha nya gagal sukses
3097,2,[USERNAME] #puisimalam apapun alasannya hanya TUHAN yang tau ... semoga kelak akan menerima balasan atas perbuatan nya masing2 .... kita hanya bisa mendoakan supaya tidak terjadi lagi ... Amin ttd Admin Sore,puisimalam apa alas tuhan moga kelak terima balas buat nya doa amin tanda tangan admin sore
3098,4,"Ramadhan udah masuk hari yang ke-20 aja. tapi saya? masih gini gini aja, ga ada perubahan. padahal gatau taun depan saya masih ada apa ngga buat ketemu sama ramadhan #IslahDiri",ramadhan masuk ubah ketemu ramadhan islahdiri
3099,3,"Setelah puluhan tahun, sekarang naik motor bersama lagi dengan Kang Endang putra almarhumah wa iyot. Walau jarang bertemu ikatan kasih sayang itu terus terjaga diantara kita. Teringat saat kecil... [URL]",puluh motor kang endang putra almarhumah iyot jarang temu ikat kasih sayang jaga url
3100,0,"Meski saya bkn ahli, tapi msh punya otak berpikir. Pikiran saya, Prof [USERNAME] punya ""ngelmu"" apologetik yg semua tk sya setujui. Maaf, spirit akademiknya agk ganggu respek saya pd beliau. [URL]",ahli otak pikir pikir prof ngelmu apologetik tk tuju maaf spirit akademik ganggu respek beliau url
3101,1,"barusan w mau ke kamar mandi trs sampingnya kan kamar si mbah kan trs dia lagi nyanyi (nadanya doang gapake lirik) lagu jawa dong trs w tanya kan mbah knp belom tidur trs dia ngomong ""ora usah ndok ora usah ndok"" berkali kali sambil kek ngusir gitu w takut dong sampe gajadi pipis",barusan kamar mandi samping kamar si mbah nyanyi nada pakai lirik lagu jawa mbah tidur bicara ndok ndok kali kali ngusir takut pipis
3102,3,Aku ingin jatuh cinta padamu yang siap menerima perasaanku ini tanpa rasa paksaan dari siapapun. Semoga kamu juga menginginkannya dan selamat malam gadisku.,jatuh cinta pada terima asa paksa moga ingin selamat malam gadis
3103,4,kapan ea masalah nya cepat klar,ya nya cepat klar
3104,4,"pengin yo ngechat duluan, tapi nyapanya begimana ?? eh abis nyapa itu yg bingung meh ngobrolin apa, paling2 ntr berhenti chatingnya di aku :( kan sedih",ya ngechat duluan nyapanya begimana eh habis nyapa bingung meh ngobrolin henti chatingnya sedih
3105,2,Selamat buat produser RaamPunjabi n MVP yg telah kembali memproduksi film Box Office. Semoga berkelanjutan dg film2 berikutnya [URL],selamat produser raampunjabi n mvp produksi film box office moga lanjut film url
3106,1,Banyak hal yang membuat ku khawatir didunia ini tapi kamulah yang paling aku khawatirkan..,ku khawatir dunia khawatir
